0
30636327.0
2250692.0
23703084.0
3261903.0
1336687.0
905013.0
787717.0
643227.0
393275.0
224519.0
143616.0
89080.0
70297.0
55626.0
102424.0
27303.0
21024.0
17089.0
7173.0
156085.0
5291.0
4779.0
1847.0
1545.0
1550.0
383.0
294.0
142907.0
4239.0
5790.0
13.0
1612549.0
16124.0
7170.0
2026.0
203354.0
79849.0
965.0
16836.0
